Provider,PotentialFraud,ClaimCount,UniqueBeneficiaries,ReimbursementTotal,ReimbursementMean,ReimbursementMedian,ReimbursementStd,ReimbursementMax,DeductibleTotal,DeductibleMean,DeductibleMax,InpatientClaimCount,InpatientClaimRatio,ClaimDurationMean,HospitalStayMean,HospitalStayMax,DiagnosisCountMean,ProcedureCountMean,PhysicianCountMean,BeneficiaryAgeMean,BeneficiaryAgeStd,ChronicConditionMean,AnnualReimbursementMean,AnnualDeductibleMean,UniqueAttendingPhysicians,UniquePrimaryDiagnoses,UniquePrimaryProcedures,ClaimsPerBeneficiary,ReimbursementPerBeneficiary,ReimbursementPerClaim,DeductibleToReimbursementRatio,PhysicianDiversityRatio,DiagnosisDiversityRatio,ProcedureDiversityRatio,FraudLabel
PRV57130,No,3,2,260,86.66666666666667,100.0,23.09401076758503,100,0.0,0.0,0.0,0,0.0,5.333333333333333,0.0,0.0,1.6666666666666667,0.0,1.6666666666666667,81.33333333333333,2.309401076758505,4.0,376.6666666666667,173.33333333333334,3,3,0,1.5,130.0,86.66666666666667,0.0,1.0,1.0,0.0,0
PRV57131,No,2,1,880,440.0,440.0,509.11688245431424,800,0.0,0.0,0.0,0,0.0,11.0,0.0,0.0,1.5,0.0,2.5,84.0,0.0,5.0,14600.0,1358.0,1,2,0,2.0,880.0,440.0,0.0,0.5,1.0,0.0,0
PRV57132,No,9,4,3940,437.77777777777777,200.0,583.0689877231033,1800,0.0,0.0,0.0,0,0.0,1.7777777777777777,0.0,0.0,4.0,0.0,1.7777777777777777,73.88888888888889,12.956122533810458,3.888888888888889,4054.4444444444443,1382.888888888889,2,9,0,2.25,985.0,437.77777777777777,0.0,0.2222222222222222,1.0,0.0,0
PRV57133,No,14,4,1650,117.85714285714286,85.0,136.05307626231595,500,0.0,0.0,0.0,0,0.0,2.2857142857142856,0.0,0.0,1.9285714285714286,0.0,1.6428571428571428,66.07142857142857,10.823509211358008,3.5714285714285716,552.1428571428571,293.57142857142856,7,14,0,3.5,412.5,117.85714285714286,0.0,0.5,1.0,0.0,0
PRV57134,No,16,15,2870,179.375,60.0,249.9991666652778,800,0.0,0.0,0.0,0,0.0,2.125,0.0,0.0,2.25,0.0,1.625,69.75,15.294879317383757,4.4375,4126.25,642.0,12,15,0,1.0666666666666667,191.33333333333334,179.375,0.0,0.75,0.9375,0.0,0
PRV57136,No,43,26,8240,191.62790697674419,70.0,271.62588270457354,1200,40.0,0.9302325581395349,30.0,0,0.0,2.9069767441860463,0.0,0.0,3.3488372093023258,0.0,1.5813953488372092,71.65116279069767,11.5240612073593,5.441860465116279,6179.767441860465,946.6976744186046,3,37,0,1.6538461538461537,316.9230769230769,191.62790697674419,0.0048543689320388345,0.06976744186046512,0.8604651162790697,0.0,0
PRV57137,No,43,21,9990,232.32558139534885,60.0,406.7866950655982,2000,50.0,1.1627906976744187,50.0,0,0.0,1.4883720930232558,0.0,0.0,2.6511627906976742,0.0,1.5348837209302326,80.04651162790698,9.812415576517852,4.4186046511627906,3984.8837209302324,631.953488372093,6,35,0,2.0476190476190474,475.7142857142857,232.32558139534885,0.005005005005005005,0.13953488372093023,0.813953488372093,0.0,0
PRV57138,No,6,6,3480,580.0,235.0,769.7532072034517,2000,0.0,0.0,0.0,0,0.0,4.333333333333333,0.0,0.0,3.3333333333333335,0.0,1.3333333333333333,73.83333333333333,9.042492281814049,4.333333333333333,3536.6666666666665,881.3333333333334,5,6,0,1.0,580.0,580.0,0.0,0.8333333333333334,1.0,0.0,0
PRV57139,No,16,13,5750,359.375,100.0,495.1965098153796,1700,0.0,0.0,0.0,0,0.0,1.8125,0.0,0.0,3.0,0.0,1.375,67.5625,14.850224465194682,2.875,2499.375,572.0,5,14,0,1.2307692307692308,442.3076923076923,359.375,0.0,0.3125,0.875,0.0,0
PRV57140,No,2,2,450,225.0,225.0,247.48737341529164,400,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,2.0,0.0,1.5,86.0,19.79898987322333,3.5,705.0,355.0,1,2,0,1.0,225.0,225.0,0.0,0.5,1.0,0.0,0
PRV57141,No,17,14,175530,10325.29411764706,9000.0,8720.851533571033,32000,16020.0,942.3529411764706,1068.0,15,0.8823529411764706,7.235294117647059,7.117647058823529,32.0,6.764705882352941,0.8235294117647058,1.8235294117647058,72.17647058823529,11.801669871874314,5.0,23484.70588235294,2256.235294117647,1,16,10,1.2142857142857142,12537.857142857143,10325.29411764706,0.0912664501794565,0.058823529411764705,0.9411764705882353,0.5882352941176471,0
PRV57142,No,12,7,6770,564.1666666666666,95.0,989.4209356380062,3000,0.0,0.0,0.0,0,0.0,2.75,0.0,0.0,2.4166666666666665,0.0,1.5,79.91666666666667,9.481640952467835,2.9166666666666665,7183.333333333333,1369.3333333333333,3,12,0,1.7142857142857142,967.1428571428571,564.1666666666666,0.0,0.25,1.0,0.0,0
PRV57143,No,1,1,100,100.0,100.0,0.0,100,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0,9.0,0.0,3.0,73.0,0.0,5.0,640.0,250.0,1,1,0,1.0,100.0,100.0,0.0,1.0,1.0,0.0,0
PRV57144,No,8,8,70000,8750.0,7500.0,5007.137762377681,17000,7476.0,934.5,1068.0,8,1.0,7.125,7.125,12.0,7.125,0.625,2.0,75.375,12.270027360546974,4.0,14675.0,1734.75,3,8,4,1.0,8750.0,8750.0,0.1068,0.375,1.0,0.5,0
PRV57145,No,4,4,70000,17500.0,9000.0,20534.523775015252,48000,4272.0,1068.0,1068.0,4,1.0,5.5,5.5,9.0,8.0,1.0,1.75,78.25,4.5,5.5,38915.0,3694.5,1,4,3,1.0,17500.0,17500.0,0.06102857142857143,0.25,1.0,0.75,0
PRV57146,No,9,9,103000,11444.444444444445,11000.0,5479.760740924532,24000,9612.0,1068.0,1068.0,9,1.0,6.222222222222222,6.222222222222222,14.0,8.0,0.6666666666666666,1.7777777777777777,75.88888888888889,17.638342073763937,4.666666666666667,18233.333333333332,2132.8888888888887,3,9,5,1.0,11444.444444444445,11444.444444444445,0.09332038834951456,0.3333333333333333,1.0,0.5555555555555556,0
PRV57147,No,12,12,4160,346.6666666666667,45.0,675.6725044970628,2030,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,2.9166666666666665,0.0,1.6666666666666667,67.5,14.975737954195356,5.083333333333333,2516.6666666666665,872.8333333333334,3,12,0,1.0,346.6666666666667,346.6666666666667,0.0,0.25,1.0,0.0,0
PRV57148,No,83,66,200830,2419.6385542168673,200.0,5404.512894226575,25000,16360.0,197.10843373493975,1068.0,15,0.18072289156626506,2.4457831325301207,0.8072289156626506,7.0,3.397590361445783,0.13253012048192772,1.5301204819277108,71.97590361445783,14.038254272344073,5.192771084337349,10574.096385542169,1676.9638554216867,37,76,7,1.2575757575757576,3042.878787878788,2419.6385542168673,0.08146193297814072,0.4457831325301205,0.9156626506024096,0.08433734939759036,0
PRV57149,No,143,129,27390,191.53846153846155,80.0,394.879742243428,3000,280.0,1.9580419580419581,90.0,0,0.0,2.230769230769231,0.0,0.0,2.3146853146853146,0.0,1.4615384615384615,72.53146853146853,12.749926371399772,3.8461538461538463,3830.0,840.0559440559441,46,124,0,1.1085271317829457,212.32558139534885,191.53846153846155,0.01022270901788974,0.32167832167832167,0.8671328671328671,0.0,0
PRV57150,No,166,123,37160,223.85542168674698,80.0,419.1892067928744,2500,250.0,1.5060240963855422,100.0,0,0.0,2.2951807228915664,0.0,0.0,2.8433734939759034,0.0,1.5060240963855422,76.23493975903614,12.62221162712721,4.024096385542169,6625.481927710844,1050.9759036144578,73,148,0,1.3495934959349594,302.1138211382114,223.85542168674698,0.006727664155005382,0.4397590361445783,0.891566265060241,0.0,0
PRV57151,No,515,231,169030,328.2135922330097,80.0,901.9649502116048,11300,1390.0,2.6990291262135924,200.0,0,0.0,2.3436893203883495,0.0,0.0,2.5242718446601944,0.0,1.5844660194174758,72.98058252427184,14.88894073063086,4.483495145631068,6372.815533980583,1065.7864077669904,53,395,0,2.2294372294372296,731.7316017316017,328.2135922330097,0.008223392297225345,0.1029126213592233,0.7669902912621359,0.0,0
PRV57152,No,400,383,102480,256.2,80.0,485.62654669729784,3300,1390.0,3.475,200.0,0,0.0,2.13,0.0,0.0,2.7075,0.0025,1.545,74.2325,12.782092884040571,4.295,5711.375,1016.82,168,328,1,1.0443864229765014,267.5718015665796,256.2,0.013563622170179547,0.42,0.82,0.0025,0
PRV57153,No,94,92,29690,315.8510638297872,95.0,613.8988911435198,3300,190.0,2.021276595744681,100.0,0,0.0,2.904255319148936,0.0,0.0,2.797872340425532,0.0,1.4893617021276595,73.43617021276596,12.835232517456305,4.648936170212766,6244.148936170212,1291.7021276595744,38,89,0,1.0217391304347827,322.7173913043478,315.8510638297872,0.006399461098012799,0.40425531914893614,0.9468085106382979,0.0,0
PRV57154,No,52,39,14630,281.34615384615387,75.0,520.4825394828205,2900,320.0,6.153846153846154,100.0,0,0.0,2.25,0.0,0.0,2.769230769230769,0.0,1.5576923076923077,71.5576923076923,18.46290766038811,4.326923076923077,4551.538461538462,895.2307692307693,28,50,0,1.3333333333333333,375.12820512820514,281.34615384615387,0.021872863978127138,0.5384615384615384,0.9615384615384616,0.0,0
PRV57156,No,215,105,70570,328.2325581395349,80.0,657.4217851637648,3300,450.0,2.0930232558139537,100.0,0,0.0,3.1627906976744184,0.0,0.0,2.646511627906977,0.0,1.5813953488372092,75.33488372093024,10.20167852509609,3.911627906976744,5124.790697674419,968.6046511627907,30,184,0,2.0476190476190474,672.0952380952381,328.2325581395349,0.006376647300552643,0.13953488372093023,0.8558139534883721,0.0,0
PRV57157,No,156,90,190460,1220.8974358974358,70.0,3664.1632186132956,29000,16450.0,105.44871794871794,1068.0,16,0.10256410256410256,2.6858974358974357,0.6923076923076923,24.0,3.1858974358974357,0.08974358974358974,1.5897435897435896,71.42307692307692,14.802370543168767,4.1923076923076925,6648.333333333333,964.3333333333334,22,136,9,1.7333333333333334,2116.222222222222,1220.8974358974358,0.0863698414365221,0.14102564102564102,0.8717948717948718,0.057692307692307696,0
PRV57158,Yes,271,138,411610,1518.8560885608856,100.0,5270.330141246495,57000,31602.0,116.61254612546125,1068.0,30,0.11070110701107011,2.96309963099631,0.7785977859778598,36.0,3.217712177121771,0.08118081180811808,1.6199261992619927,73.94464944649447,11.43648640385438,3.8265682656826567,8703.80073800738,1256.870848708487,10,236,15,1.963768115942029,2982.68115942029,1518.8560885608856,0.07677656033624061,0.03690036900369004,0.8708487084870848,0.055350553505535055,1
PRV57159,No,228,118,62310,273.2894736842105,75.0,606.4217026744769,3300,1230.0,5.394736842105263,100.0,0,0.0,2.289473684210526,0.0,0.0,2.442982456140351,0.0,1.5526315789473684,75.50438596491227,13.610211833073127,4.162280701754386,5519.561403508772,873.6842105263158,22,192,0,1.9322033898305084,528.0508474576271,273.2894736842105,0.01974000962927299,0.09649122807017543,0.8421052631578947,0.0,0
PRV57160,No,101,97,36750,363.86138613861385,70.0,772.1735171540522,3300,250.0,2.4752475247524752,100.0,0,0.0,2.0495049504950495,0.0,0.0,2.8316831683168315,0.0,1.5445544554455446,76.7128712871287,13.485797442986726,4.178217821782178,5378.217821782178,927.7623762376238,32,91,0,1.041237113402062,378.8659793814433,363.86138613861385,0.006802721088435374,0.31683168316831684,0.900990099009901,0.0,0
PRV57161,No,6,6,1480,246.66666666666666,65.0,383.75339303603124,1000,0.0,0.0,0.0,0,0.0,3.3333333333333335,0.0,0.0,2.5,0.0,1.6666666666666667,77.33333333333333,5.680375574437546,2.6666666666666665,6416.666666666667,1232.0,5,6,0,1.0,246.66666666666666,246.66666666666666,0.0,0.8333333333333334,1.0,0.0,0
PRV57162,Yes,104,51,195680,1881.5384615384614,80.0,9363.335619363243,90000,6708.0,64.5,1068.0,7,0.0673076923076923,4.298076923076923,0.7115384615384616,36.0,3.048076923076923,0.08653846153846154,1.6538461538461537,69.10576923076923,11.396574403758496,3.8461538461538463,10432.98076923077,1171.7115384615386,18,94,5,2.0392156862745097,3836.8627450980393,1881.5384615384614,0.03428045789043336,0.17307692307692307,0.9038461538461539,0.04807692307692308,1
PRV57165,No,37,32,39720,1073.5135135135135,60.0,3598.9699268727622,20000,2276.0,61.513513513513516,1068.0,3,0.08108108108108109,3.027027027027027,0.5945945945945946,10.0,2.8378378378378377,0.02702702702702703,1.5405405405405406,76.27027027027027,8.085132612973604,5.081081081081081,9460.81081081081,1182.8108108108108,25,37,1,1.15625,1241.25,1073.5135135135135,0.05730110775427996,0.6756756756756757,1.0,0.02702702702702703,0
PRV57166,Yes,151,128,294700,1951.6556291390727,100.0,4006.0027343081993,27000,31242.0,206.90066225165563,1068.0,29,0.19205298013245034,3.013245033112583,1.4105960264900663,36.0,3.9006622516556293,0.152317880794702,1.6821192052980132,73.27814569536424,13.168223843985118,4.47682119205298,10034.569536423842,1431.7748344370862,78,136,19,1.1796875,2302.34375,1951.6556291390727,0.10601289446895147,0.5165562913907285,0.9006622516556292,0.12582781456953643,1
PRV57167,Yes,238,102,65100,273.52941176470586,90.0,494.92033751050195,3300,480.0,2.0168067226890756,100.0,0,0.0,3.630252100840336,0.0,0.0,2.533613445378151,0.0,1.5336134453781514,73.99159663865547,11.48361209755351,4.705882352941177,5167.226890756303,1238.4033613445379,7,208,0,2.3333333333333335,638.2352941176471,273.52941176470586,0.007373271889400922,0.029411764705882353,0.8739495798319328,0.0,1
PRV57168,No,75,67,37140,495.2,90.0,989.7902589724537,6100,80.0,1.0666666666666667,70.0,0,0.0,3.4,0.0,0.0,2.8,0.0,1.5066666666666666,72.64,11.449820015108463,4.76,9049.333333333334,1225.6266666666668,37,73,0,1.1194029850746268,554.3283582089553,495.2,0.002154011847065159,0.49333333333333335,0.9733333333333334,0.0,0
PRV57169,No,31,26,161880,5221.935483870968,2000.0,7110.476036269695,30000,18156.0,585.6774193548387,1068.0,17,0.5483870967741935,4.516129032258065,3.3225806451612905,14.0,5.67741935483871,0.4838709677419355,1.6774193548387097,71.74193548387096,18.384717823843957,5.0,14221.612903225807,2032.516129032258,12,31,9,1.1923076923076923,6226.153846153846,5221.935483870968,0.11215715344699778,0.3870967741935484,1.0,0.2903225806451613,0
PRV57170,Yes,579,232,168360,290.77720207253884,80.0,611.3425441849818,4800,1950.0,3.3678756476683938,200.0,0,0.0,2.4317789291882557,0.0,0.0,2.5785837651122625,0.0,1.5043177892918826,75.01554404145078,12.217100451084146,4.552677029360967,6275.647668393783,1113.3402417962004,18,449,0,2.4956896551724137,725.6896551724138,290.77720207253884,0.01158232359230221,0.031088082901554404,0.7754749568221071,0.0,1
PRV57171,No,191,66,54690,286.3350785340314,80.0,602.0702641062046,4000,3864.0,20.230366492146597,1068.0,3,0.015706806282722512,2.230366492146597,0.05759162303664921,7.0,3.06282722513089,0.005235602094240838,1.4921465968586387,73.7434554973822,11.616329096616706,5.2513089005235605,6822.774869109948,1234.0523560209424,27,171,1,2.893939393939394,828.6363636363636,286.3350785340314,0.07065277015907845,0.14136125654450263,0.8952879581151832,0.005235602094240838,0
PRV57172,Yes,1760,605,1386100,787.5568181818181,80.0,2990.709557603512,52000,96456.0,54.804545454545455,1068.0,88,0.05,2.6863636363636365,0.3431818181818182,36.0,2.9465909090909093,0.03579545454545455,1.5664772727272727,73.29943181818182,12.330100613690417,4.296022727272727,6224.818181818182,1059.790909090909,104,1099,36,2.909090909090909,2291.0743801652893,787.5568181818181,0.06958805281004257,0.05909090909090909,0.6244318181818181,0.020454545454545454,1
PRV57173,Yes,1225,938,1326410,1082.7836734693878,80.0,4916.228794698711,120000,104190.0,85.0530612244898,1068.0,96,0.0783673469387755,2.829387755102041,0.5306122448979592,36.0,3.026938775510204,0.052244897959183675,1.5559183673469388,74.27428571428571,11.702879373082299,4.588571428571429,7138.212244897959,1159.795918367347,305,855,38,1.3059701492537314,1414.08315565032,1082.7836734693878,0.07855037281082018,0.24897959183673468,0.6979591836734694,0.031020408163265307,1
PRV57174,No,54,48,95930,1776.4814814814815,100.0,3734.5309409224606,16000,12846.0,237.88888888888889,1068.0,12,0.2222222222222222,2.462962962962963,1.0740740740740742,10.0,3.888888888888889,0.1111111111111111,1.5,73.57407407407408,10.070696987087354,4.62962962962963,5653.148148148148,1288.8148148148148,29,51,5,1.125,1998.5416666666667,1776.4814814814815,0.13391014281246744,0.5370370370370371,0.9444444444444444,0.09259259259259259,0
PRV57175,No,78,76,32600,417.94871794871796,100.0,732.2521015286609,3300,230.0,2.948717948717949,90.0,0,0.0,2.6666666666666665,0.0,0.0,2.782051282051282,0.0,1.564102564102564,73.34615384615384,11.831969594936611,4.4743589743589745,6321.794871794872,1084.5897435897436,50,71,0,1.0263157894736843,428.94736842105266,417.94871794871796,0.00705521472392638,0.6410256410256411,0.9102564102564102,0.0,0
PRV57176,No,131,105,61520,469.618320610687,60.0,1520.4986047498983,11000,4672.0,35.66412213740458,1068.0,4,0.030534351145038167,2.549618320610687,0.10687022900763359,5.0,3.1297709923664123,0.022900763358778626,1.549618320610687,71.1526717557252,13.976063758849515,4.129770992366412,6376.412213740458,1124.5954198473282,70,115,3,1.2476190476190476,585.9047619047619,469.618320610687,0.07594278283485045,0.5343511450381679,0.8778625954198473,0.022900763358778626,0
PRV57177,Yes,564,257,848370,1504.2021276595744,95.0,4844.795955713707,57000,77498.0,137.4078014184397,1068.0,73,0.12943262411347517,2.7074468085106385,0.7801418439716312,28.0,3.2411347517730498,0.0726950354609929,1.6400709219858156,74.05496453900709,12.888185352033357,4.76595744680851,7917.535460992908,1132.0815602836878,31,429,30,2.1945525291828796,3301.0505836575876,1504.2021276595744,0.09134929335077856,0.0549645390070922,0.7606382978723404,0.05319148936170213,1
PRV57179,Yes,206,140,337460,1638.1553398058252,80.0,5796.8869269673105,48000,27090.0,131.50485436893203,1068.0,26,0.1262135922330097,2.529126213592233,0.8786407766990292,24.0,3.3592233009708736,0.06310679611650485,1.5679611650485437,75.80097087378641,9.627410007008637,4.106796116504855,7933.349514563107,1168.0,75,174,11,1.4714285714285715,2410.4285714285716,1638.1553398058252,0.08027618088069698,0.3640776699029126,0.8446601941747572,0.05339805825242718,1
PRV57181,No,121,48,31910,263.7190082644628,80.0,537.6928060882054,3300,100.0,0.8264462809917356,100.0,0,0.0,2.0330578512396693,0.0,0.0,2.9008264462809916,0.0,1.5041322314049588,78.35537190082644,13.222997330492195,5.347107438016529,4907.603305785124,1015.5041322314049,21,108,0,2.5208333333333335,664.7916666666666,263.7190082644628,0.0031338138514572234,0.17355371900826447,0.8925619834710744,0.0,0
PRV57182,No,76,63,77000,1013.1578947368421,90.0,4188.366813138924,35000,5400.0,71.05263157894737,1068.0,5,0.06578947368421052,1.881578947368421,0.4342105263157895,18.0,3.013157894736842,0.05263157894736842,1.5789473684210527,73.19736842105263,13.651881176201424,4.2631578947368425,3705.657894736842,749.0263157894736,17,70,3,1.2063492063492063,1222.2222222222222,1013.1578947368421,0.07012987012987013,0.2236842105263158,0.9210526315789473,0.039473684210526314,0
PRV57183,No,52,45,13170,253.26923076923077,60.0,408.9907288553039,1600,200.0,3.8461538461538463,100.0,0,0.0,2.6538461538461537,0.0,0.0,2.4038461538461537,0.0,1.6923076923076923,75.23076923076923,10.595254921315584,4.0,5631.538461538462,1156.2307692307693,24,48,0,1.1555555555555554,292.6666666666667,253.26923076923077,0.015186028853454821,0.46153846153846156,0.9230769230769231,0.0,0
PRV57184,No,115,75,66960,582.2608695652174,70.0,2460.052082200616,25000,2556.0,22.22608695652174,1068.0,2,0.017391304347826087,2.4434782608695653,0.14782608695652175,13.0,2.8260869565217392,0.02608695652173913,1.5739130434782609,72.11304347826086,13.64188931800723,5.008695652173913,8260.869565217392,1266.8,32,106,2,1.5333333333333334,892.8,582.2608695652174,0.038172043010752686,0.2782608695652174,0.9217391304347826,0.017391304347826087,0
PRV57185,Yes,186,102,157400,846.236559139785,70.0,4482.97823640285,45000,7886.0,42.39784946236559,1068.0,7,0.03763440860215054,2.5483870967741935,0.3064516129032258,27.0,2.8763440860215055,0.03763440860215054,1.586021505376344,73.40322580645162,10.868938649921752,4.736559139784946,5986.236559139785,1015.6774193548387,21,162,5,1.8235294117647058,1543.137254901961,846.236559139785,0.05010165184243964,0.11290322580645161,0.8709677419354839,0.026881720430107527,1
PRV57186,No,42,36,11860,282.3809523809524,60.0,629.8075955664692,3300,360.0,8.571428571428571,100.0,0,0.0,1.880952380952381,0.0,0.0,3.0,0.0,1.5476190476190477,70.95238095238095,12.267252422514062,4.309523809523809,5418.809523809524,2243.904761904762,27,40,0,1.1666666666666667,329.44444444444446,282.3809523809524,0.03035413153456998,0.6428571428571429,0.9523809523809523,0.0,0
PRV57187,No,114,98,35010,307.10526315789474,80.0,576.7788546996945,3300,180.0,1.5789473684210527,100.0,0,0.0,2.719298245614035,0.0,0.0,2.8157894736842106,0.0,1.6929824561403508,74.46491228070175,12.653433424405625,4.824561403508772,7806.578947368421,1233.298245614035,71,105,0,1.163265306122449,357.2448979591837,307.10526315789474,0.005141388174807198,0.6228070175438597,0.9210526315789473,0.0,0
PRV57188,No,21,18,47780,2275.2380952380954,400.0,4488.176265531044,19000,5420.0,258.0952380952381,1068.0,5,0.23809523809523808,1.7619047619047619,1.0,5.0,3.380952380952381,0.047619047619047616,1.6666666666666667,75.85714285714286,11.577070934764604,5.428571428571429,6723.333333333333,1261.6190476190477,18,21,1,1.1666666666666667,2654.4444444444443,2275.2380952380954,0.11343658434491419,0.8571428571428571,1.0,0.047619047619047616,0
PRV57189,Yes,256,127,112310,438.7109375,85.0,2228.7132263992517,30000,3634.0,14.1953125,1068.0,4,0.015625,1.984375,0.19921875,28.0,2.55859375,0.0078125,1.56640625,73.71875,10.781929326423919,4.3515625,4292.34375,985.34375,70,219,2,2.015748031496063,884.3307086614174,438.7109375,0.032356869379396316,0.2734375,0.85546875,0.0078125,1
PRV57190,No,83,63,23850,287.34939759036143,70.0,552.8707438085223,3300,180.0,2.1686746987951806,100.0,0,0.0,2.4819277108433737,0.0,0.0,2.3132530120481927,0.0,1.4698795180722892,73.65060240963855,14.58234292706193,4.0,5488.55421686747,1033.686746987952,46,75,0,1.3174603174603174,378.57142857142856,287.34939759036143,0.007547169811320755,0.5542168674698795,0.9036144578313253,0.0,0
PRV57191,Yes,1500,784,2424430,1616.2866666666666,100.0,5219.882910202076,56000,198846.0,132.564,1068.0,185,0.12333333333333334,2.9326666666666665,0.8746666666666667,36.0,3.275333333333333,0.10133333333333333,1.2293333333333334,73.58133333333333,12.72983702655709,4.343333333333334,8070.406666666667,1182.364,4,1001,78,1.913265306122449,3092.3852040816328,1616.2866666666666,0.08201762888596495,0.0026666666666666666,0.6673333333333333,0.052,1
PRV57192,No,407,185,138900,341.2776412776413,90.0,712.1592359895786,8200,1240.0,3.0466830466830466,100.0,0,0.0,2.791154791154791,0.0,0.0,2.555282555282555,0.0,1.520884520884521,73.59213759213759,13.08218572527083,4.958230958230958,9189.385749385749,1590.8058968058967,6,325,0,2.2,750.8108108108108,341.2776412776413,0.00892728581713463,0.014742014742014743,0.7985257985257985,0.0,0
PRV57193,No,393,171,103520,263.40966921119593,80.0,533.3783142674226,3300,1400.0,3.5623409669211195,200.0,0,0.0,1.8193384223918576,0.0,0.0,2.5826972010178118,0.0,1.5648854961832062,74.58015267175573,12.02036167819384,4.338422391857506,4969.262086513995,990.4071246819339,63,316,0,2.2982456140350878,605.3801169590644,263.40966921119593,0.013523956723338485,0.16030534351145037,0.8040712468193384,0.0,0
PRV57194,No,30,26,24260,808.6666666666666,50.0,2822.0666593624355,13000,2246.0,74.86666666666666,1068.0,2,0.06666666666666667,1.2666666666666666,0.3333333333333333,7.0,2.7,0.03333333333333333,1.6,75.76666666666667,11.199394482810629,4.066666666666666,6537.666666666667,924.8666666666667,19,30,1,1.1538461538461537,933.0769230769231,808.6666666666666,0.09258037922506183,0.6333333333333333,1.0,0.03333333333333333,0
PRV57196,No,68,42,94830,1394.5588235294117,80.0,4609.648360928793,34000,10710.0,157.5,1068.0,10,0.14705882352941177,2.8088235294117645,0.8823529411764706,15.0,3.088235294117647,0.08823529411764706,1.4852941176470589,74.23529411764706,11.325730376841934,4.132352941176471,6267.64705882353,1137.4411764705883,18,62,5,1.619047619047619,2257.8571428571427,1394.5588235294117,0.11293894337235053,0.2647058823529412,0.9117647058823529,0.07352941176470588,0
PRV57197,No,100,50,115540,1155.4,90.0,3933.4012372156094,28000,8744.0,87.44,1068.0,8,0.08,2.66,0.78,34.0,3.11,0.07,1.64,71.07,14.939105350952872,4.91,13329.3,1284.98,13,85,6,2.0,2310.8,1155.4,0.0756794183832439,0.13,0.85,0.06,0
PRV57198,No,54,43,29200,540.7407407407408,90.0,1303.9878629077652,8000,3364.0,62.2962962962963,1068.0,3,0.05555555555555555,1.8333333333333333,0.3333333333333333,8.0,2.6296296296296298,0.05555555555555555,1.5555555555555556,72.07407407407408,13.372531479981218,4.407407407407407,5356.2962962962965,1026.3703703703704,18,51,2,1.255813953488372,679.0697674418604,540.7407407407408,0.1152054794520548,0.3333333333333333,0.9444444444444444,0.037037037037037035,0
PRV57199,No,7,7,1970,281.42857142857144,50.0,481.7824049446864,1300,50.0,7.142857142857143,50.0,0,0.0,1.4285714285714286,0.0,0.0,1.8571428571428572,0.0,1.4285714285714286,74.14285714285714,8.254868693253528,5.857142857142857,2700.0,898.5714285714286,4,7,0,1.0,281.42857142857144,281.42857142857144,0.025380710659898477,0.5714285714285714,1.0,0.0,0
PRV57200,No,25,24,12150,486.0,100.0,830.391473944669,3300,130.0,5.2,70.0,0,0.0,2.6,0.0,0.0,2.36,0.0,1.36,72.16,7.470385978426192,3.88,3337.2,676.48,7,23,0,1.0416666666666667,506.25,486.0,0.010699588477366255,0.28,0.92,0.0,0
PRV57202,No,165,85,40810,247.33333333333334,80.0,495.98280523565614,3300,560.0,3.393939393939394,100.0,0,0.0,2.581818181818182,0.0,0.0,2.478787878787879,0.0,1.6424242424242423,75.97575757575757,10.083765940888771,5.042424242424242,11309.333333333334,1588.5575757575757,31,148,0,1.9411764705882353,480.11764705882354,247.33333333333334,0.0137221269296741,0.18787878787878787,0.896969696969697,0.0,0
PRV57203,No,47,47,45610,970.4255319148937,70.0,4599.349650362589,31000,2246.0,47.787234042553195,1068.0,2,0.0425531914893617,1.446808510638298,0.1702127659574468,6.0,2.8297872340425534,0.02127659574468085,1.5319148936170213,73.48936170212765,12.346223397963218,4.531914893617022,7930.0,1080.936170212766,22,41,1,1.0,970.4255319148937,970.4255319148937,0.0492435869326902,0.46808510638297873,0.8723404255319149,0.02127659574468085,0
PRV57204,Yes,133,81,221970,1668.9473684210527,100.0,4885.080295106025,43000,21920.0,164.81203007518798,1068.0,21,0.15789473684210525,2.8721804511278197,0.9473684210526315,25.0,3.4210526315789473,0.15037593984962405,1.631578947368421,74.28571428571429,14.286872247441657,5.203007518796992,8223.007518796992,1465.0827067669172,26,121,13,1.6419753086419753,2740.3703703703704,1668.9473684210527,0.09875208361490291,0.19548872180451127,0.9097744360902256,0.09774436090225563,1
PRV57205,No,93,87,135680,1458.9247311827958,90.0,5430.716075445216,47000,13366.0,143.72043010752688,1068.0,12,0.12903225806451613,2.2795698924731185,0.7956989247311828,13.0,3.021505376344086,0.08602150537634409,1.4731182795698925,74.05376344086021,14.004941357310015,4.483870967741935,7557.5268817204305,927.6989247311828,47,80,7,1.0689655172413792,1559.5402298850574,1458.9247311827958,0.09851120283018867,0.5053763440860215,0.8602150537634409,0.07526881720430108,0
